BASE_DATE,SIDO_CD,SIDO_NM,역번호,역사명,노선번호,노선명,역위도,역경도,역사도로명주소
20240630,32,강원특별자치도,1327,김유정역,I41K2,경춘선,37.818475,127.714302,강원도 춘천시 신동면 김유정로 1435(신동면 증리 859-3)
20240630,32,강원특별자치도,1328,남춘천역,I41K2,경춘선,37.864071,127.723761,강원도 춘천시 영서로 2260(퇴계동 633-2)
20240630,32,강원특별자치도,1325,백양리역,I41K2,경춘선,37.830881,127.589085,강원도 춘천시 남산면 북한강변길 690(강촌리 680-7)
20240630,32,강원특별자치도,1329,춘천역,I41K2,경춘선,37.884391,127.716603,강원도 춘천시 평화로 1(근화동 190)
20240630,33,충청북도,,,,,,,
20240630,34,충청남도,1727,두정역,I4101,경부선,36.833791,127.148905,충남 천안시 서북구 두정로 289(두정동 84-1)
20240630,34,충청남도,1725,성환역,I4101,경부선,36.915781,127.127007,충남 천안시 서북구 성환읍 성환1로 237-5(성환리 449-128)
20240630,34,충청남도,1726,직산역,I4101,경부선,36.870921,127.143774,충남 천안시 서북구 직산읍 천안대로 1471-33
20240630,34,충청남도,1728,천안역,I4401,경부선,36.810238,127.146417,충남 천안시 동남구 대흥로 239(대흥동 57-1)
20240630,34,충청남도,1405,배방역,I4401,장항선,36.777541,127.052751,충남 아산시 배방읍 온천대로 1967
20240630,34,충청남도,1401,봉명역,I4401,장항선,36.801578,127.136319,충남 천안시 동남구 차돌로 51(봉명동 20-2)
20240630,34,충청남도,1408,신창(순천향대)역,I4401,장항선,36.769213,126.950129,충남 아산시 신창면 행목로 50
20240630,34,충청남도,1402,쌍용(나사렛대)역,I4401,장항선,36.793745,127.121363,충청남도 천안시 서북구 쌍용19로 20  
,,,,,,,,,
20240630,34,충청남도,1403,아산역,I4401,장항선,36.792195,127.105049,충남 아산시 배방읍 희망로 90(장재리 325-3)
20240630,34,충청남도,1407,온양온천역,I4401,장항선,36.780419,127.003707,충남 아산시 온천대로 1496(온천동 56-9)
20240630,34,충청남도,1404,탕정역,I4401,장항선,36.788272,127.080446,충청남도 아산시 탕정면 매곡중앙6로 11
20240630,35,전북특별자치도,,,,,,,
20240630,36,전라남도,,,,,,,
20240630,37,경상북도,7008,경산역,I27K7,대경선,35.8192,128.7276,경북 경산시 중앙로1
20240630,37,경상북도,7001,구미역,I27K7,대경선,36.1282,128.331,경북 구미시 구미중앙로 76
20240630,37,경상북도,7007,동대구역,I27K7,대경선,35.6791,128.627,대구 동구 동대구로 550
20240630,37,경상북도,7004,왜관역,I27K7,대경선,35.9921,128.4001,경북 칠곡군 왜관읍 중앙로8길 10
20240630,37,경상북도,1204,양원역,I4108,경의중앙선,36.963729,129.091321,서울시 중랑구 송림길 147(망우동)
20240630,37,경상북도,148,부호(경일대·호산대),S2701,대구 도시철도 1호선,35.9002809,128.8031144,경산시 하양읍 대경로 528
20240630,37,경상북도,149,하양(대구가톨릭대),S2701,대구 도시철도 1호선,35.9094258,128.8175403,경산시 하양읍 하양역길 3
20240630,37,경상북도,244,영남대,S2702,대구 도시철도 2호선,35.836373,128.752966,"경상북도 경산시 대학로 지하270 (대동, 영남대역)"
20240630,37,경상북도,243,임당,S2702,대구 도시철도 2호선,35.834131,128.741076,"경상북도 경산시 대학로 지하170(중방동, 임당역)"
20240630,37,경상북도,242,정평,S2702,대구 도시철도 2호선,35.83407,128.728695,"경상북도 경산시 대학로 지하60(정평동, 정평역)"
20240630,38,경상남도,8015,부산원동역,I26K6,동해선,35.362703,128.920499,부산시 동래구 안락동 52-2
20240630,38,경상남도,7002,사곡역,I27K7,대경선,35.0988,128.3566,경북 구미시 상사서로 173-16
20240630,38,경상남도,21,가야대,L48B1,부산김해경전철,35.26672721,128.8650703,경상남도 김해시 해반천로 211
20240630,38,경상남도,12,김해대학,L48B1,부산김해경전철,35.2289958,128.9156126,경상남도 김해시 김해대로 2641
20240630,38,경상남도,14,김해시청,L48B1,부산김해경전철,35.22710304,128.8904107,경상남도 김해시 김해대로 2408
20240630,38,경상남도,18,박물관,L48B1,부산김해경전철,35.24006467,128.8718628,경상남도 김해시 김해대로 2103
20240630,38,경상남도,16,봉황,L48B1,부산김해경전철,35.22726757,128.8743069,경상남도 김해시 김해대로 2249
20240630,38,경상남도,15,부원,L48B1,부산김해경전철,35.22646624,128.8838997,경상남도 김해시 김해대로 2350
20240630,38,경상남도,10,불암,L48B1,부산김해경전철,35.2221626,128.9278931,경상남도 김해시 김해대로 2787
20240630,38,경상남도,17,수로왕릉,L48B1,부산김해경전철,35.2328215,128.8721409,경상남도 김해시 김해대로 2181
20240630,38,경상남도,19,연지공원,L48B1,부산김해경전철,35.24965763,128.8692908,경상남도 김해시 해반천로 5
20240630,38,경상남도,13,인제대,L48B1,부산김해경전철,35.22809947,128.901736,경상남도 김해시 김해대로 2515
20240630,38,경상남도,20,장신대,L48B1,부산김해경전철,35.25955642,128.8671142,경상남도 김해시 해반천로 129
20240630,38,경상남도,11,지내,L48B1,부산김해경전철,35.2275007,128.9237213,경상남도 김해시 김해대로 2718
20240630,38,경상남도,242,남양산,S2602,부산 도시철도 2호선,35.32533,129.01942,경상남도 양산시 동면 메기로 380
20240630,38,경상남도,241,부산대양산캠퍼스,S2602,부산 도시철도 2호선,35.31697,129.01383,경상남도 양산시 물금읍 메기로 270
20240630,38,경상남도,243,양산,S2602,부산 도시철도 2호선,35.33851,129.02673,경상남도 양산시 강변로 441
20240630,38,경상남도,240,증산,S2602,부산 도시철도 2호선,35.30828,129.01028,경상남도 양산시 물금읍 메기로 168
20240630,38,경상남도,239,호포,S2602,부산 도시철도 2호선,35.281,129.01725,경상남도 양산시 동면 양산대로 62
20240630,38,경상남도,126,현충로,S2701,대구 도시철도 1호선,35.50272,128.3453,남구 대명로 지하222 (대명동)
20240630,39,제주특별자치도,,,,,,,
20240630,29,세종특별자치시,,,,,,,
